"Eshop","Name","Url","SourceDate","OutputFile"
"VseNaStolniTenis","andro-Timber 5 OFF","https://www.vsenastolnitenis.cz/cz/dreva/off-24/timber-5-off-15102403","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Timber 7 OFF/S","https://www.vsenastolnitenis.cz/cz/dreva/off-25/timber-7-off-s-15102405","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Tooper","https://www.vsenastolnitenis.cz/cz/textil/tricka-39/tooper-15312401","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Torin","https://www.vsenastolnitenis.cz/cz/textil/sortky-40/torin-15322402","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-TP Ligna ALL","https://www.vsenastolnitenis.cz/cz/dreva/all-21/tp-ligna-all-15102417","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-TP Ligna Basalt Inner OFF","https://www.vsenastolnitenis.cz/cz/dreva/off-24/tp-ligna-basalt-inner-off-15102503","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-TP Ligna CI OFF","https://www.vsenastolnitenis.cz/cz/dreva/off-24/tp-ligna-ci-off-15102415","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-TP Ligna CO OFF","https://www.vsenastolnitenis.cz/cz/dreva/off-24/tp-ligna-co-off-15102416","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-TP Ligna DEF","https://www.vsenastolnitenis.cz/cz/dreva/def-19/tp-ligna-def-15102504","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Treiber CI OFF","https://www.vsenastolnitenis.cz/cz/dreva/off-24/treiber-ci-off-15102413","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Treiber CO ALL/S","https://www.vsenastolnitenis.cz/cz/dreva/all-22/treiber-co-all-s-15102431","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Treiber CO OFF/S","https://www.vsenastolnitenis.cz/cz/dreva/off-25/treiber-co-off-s-15102414","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Treiber FI OFF","https://www.vsenastolnitenis.cz/cz/dreva/off-24/treiber-fi-off-15102411","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Treiber FO OFF/S","https://www.vsenastolnitenis.cz/cz/dreva/off-25/treiber-fo-off-s-15102412","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Tylos","https://www.vsenastolnitenis.cz/cz/textil/tricka-39/tylos-15312526","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Wanokiwami AO OFF","https://www.vsenastolnitenis.cz/cz/dreva/off-24/wanokiwami-ao-off-15102433","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-Wanokiwami Midori DEF","https://www.vsenastolnitenis.cz/cz/dreva/def-19/wanokiwami-midori-def-15102434","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-ZeroT *** (3 ks)","https://www.vsenastolnitenis.cz/cz/micky/zavodni-plastove-76/zerot-3-ks-15702404","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","andro-ZeroT *** (72 ks)","https://www.vsenastolnitenis.cz/cz/micky/zavodni-plastove-76/zerot-72-ks-15702405","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","Barna Original-Extra Spin","https://www.vsenastolnitenis.cz/cz/potahy/softy-univerzalni-27/extra-spin-53002405","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","Barna Original-Extra Spin Speed","https://www.vsenastolnitenis.cz/cz/potahy/softy-utocne-26/extra-spin-speed-53002406","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","Barna Original-Legend Long","https://www.vsenastolnitenis.cz/cz/potahy/travy-30/legend-long-53002402","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","Barna Original-Spin Trick","https://www.vsenastolnitenis.cz/cz/potahy/travy-30/spin-trick-53002404","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","Barna Original-Virus 2","https://www.vsenastolnitenis.cz/cz/potahy/travy-30/virus-2-53002401","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","Blackstone-ALL 80","https://www.vsenastolnitenis.cz/cz/dreva/all-22/33101303","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","Blackstone-ALL 82","https://www.vsenastolnitenis.cz/cz/dreva/all-22/33101304","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","Blackstone-OFF 90","https://www.vsenastolnitenis.cz/cz/dreva/off-24/blackstone-off-90-33101402","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Abiko","https://www.vsenastolnitenis.cz/cz/textil/tricka-39/abiko-10312509","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Ageo","https://www.vsenastolnitenis.cz/cz/textil/tricka-39/ageo-10312510","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Aibiss","https://www.vsenastolnitenis.cz/cz/potahy/softy-utocne-26/aibiss-10002004","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Amultart ZLC","https://www.vsenastolnitenis.cz/cz/dreva/pro-sberatele-353/amultart-zlc-10102302","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Anjo","https://www.vsenastolnitenis.cz/cz/textil/ponozky-54/anjo-10452304","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Anniversary 70","https://www.vsenastolnitenis.cz/cz/akcni-nabidka/tricka-a-polokosile-81/anniversary-70-10312101","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Apolonia ZLC","https://www.vsenastolnitenis.cz/cz/dreva/off-24/butterfly-apolonia-zlc-10101602","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Atamy","https://www.vsenastolnitenis.cz/cz/textil/polokosile-38/butterfly-atamy-10302007","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Avio","https://www.vsenastolnitenis.cz/cz/akcni-nabidka/soupravy-102/avio-10371503","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Avio Lady","https://www.vsenastolnitenis.cz/cz/textil/bundy-46/butterfly-avio-lady-10371504","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Balsa Carbo X5","https://www.vsenastolnitenis.cz/cz/dreva/off-24/balsa-carbo-x5-22-10102203","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-BD Case II","https://www.vsenastolnitenis.cz/cz/doplnky/pouzdra-120/bd-case-ii-10512501","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Bez potisku (1 ks)","https://www.vsenastolnitenis.cz/cz/micky/treninkove-plastove-77/butterfly-bez-potisku-1-ks-10701801","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Bez potisku (144 ks)","https://www.vsenastolnitenis.cz/cz/micky/treninkove-plastove-77/bez-potisku-144-ks-10701803","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Boll Crossline","https://www.vsenastolnitenis.cz/cz/stoly/venkovni-67/butterfly-boll-crossline-10802001","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Boll Diamond","https://www.vsenastolnitenis.cz/cz/palky/rekreacni-do-1-000-kc-281/boll-diamond-10202204","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Boll Forte III","https://www.vsenastolnitenis.cz/cz/dreva/off-23/boll-forte-iii-10102103","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Boll Fortissimo","https://www.vsenastolnitenis.cz/cz/dreva/off-24/boll-fortissimo-10102101","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Boll Mezzoforte","https://www.vsenastolnitenis.cz/cz/dreva/all-22/boll-mezzoforte-10102102","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Boll Repulse","https://www.vsenastolnitenis.cz/cz/stoly/vnitrni-66/butterfly-boll-repulse-10802003","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Boll Ruby","https://www.vsenastolnitenis.cz/cz/palky/rekreacni-do-1-000-kc-281/boll-ruby-10202203","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Boll Sapphire","https://www.vsenastolnitenis.cz/cz/palky/rekreacni-do-1-000-kc-281/boll-sapphire-10202202","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Boll Smaragd","https://www.vsenastolnitenis.cz/cz/akcni-nabidka/palky-106/boll-smaragd-10202201","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Bugller","https://www.vsenastolnitenis.cz/cz/potahy/sendvice-31/bugller-10002501","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Cell Case I","https://www.vsenastolnitenis.cz/cz/doplnky/pouzdra-120/butterfly-cell-case-i-10511706","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Cell Case II","https://www.vsenastolnitenis.cz/cz/doplnky/pouzdra-120/butterfly-cell-case-ii-10511707","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Centrefold 25","https://www.vsenastolnitenis.cz/cz/stoly/vnitrni-66/centrefold-25-10801202","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Club","https://www.vsenastolnitenis.cz/cz/stoly/sitky-117/butterfly-club-10811802","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Curve Case I","https://www.vsenastolnitenis.cz/cz/doplnky/pouzdra-120/curve-case-i-10512403","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Curve Case II","https://www.vsenastolnitenis.cz/cz/doplnky/pouzdra-120/curve-case-ii-10512404","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Cypress G-Max","https://www.vsenastolnitenis.cz/cz/dreva/pro-sberatele-353/cypress-g-max-10102008","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Cypress V-Max","https://www.vsenastolnitenis.cz/cz/dreva/pro-sberatele-353/cypress-v-max-10102009","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Čelenka Logo","https://www.vsenastolnitenis.cz/cz/textil/celenky-50/celenka-logo-10392303","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Čelenka Streak","https://www.vsenastolnitenis.cz/cz/textil/celenky-50/celenka-streak-10392009","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Daito","https://www.vsenastolnitenis.cz/cz/textil/polokosile-38/daito-10302201","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Diode Pro","https://www.vsenastolnitenis.cz/cz/dreva/all-21/diode-pro-10102401","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Diode V","https://www.vsenastolnitenis.cz/cz/dreva/all-22/diode-v-10101901","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Diplom Korbel","https://www.vsenastolnitenis.cz/cz/doplnky/diplomy-133/butterfly-diplom-korbel-10821502","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Diplom S40","https://www.vsenastolnitenis.cz/cz/doplnky/diplomy-133/butterfly-diplom-s40-10821504","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Ebina","https://www.vsenastolnitenis.cz/cz/textil/ponozky-54/ebina-10452402","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Elite Clip","https://www.vsenastolnitenis.cz/cz/stoly/sitky-117/butterfly-elite-clip-10811203","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Europa II","https://www.vsenastolnitenis.cz/cz/stoly/sitky-117/europa-ii-10812301","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Europa II 25","https://www.vsenastolnitenis.cz/cz/stoly/vnitrni-66/europa-ii-25-10802305","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Europa Light","https://www.vsenastolnitenis.cz/cz/stoly/sitky-117/europa-light-10812601","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Falcima","https://www.vsenastolnitenis.cz/cz/dreva/off-24/falcima-10102202","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Fan Zhendong ALC","https://www.vsenastolnitenis.cz/cz/dreva/off-24/fan-zhendong-alc-10102206","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Fan Zhendong CNF","https://www.vsenastolnitenis.cz/cz/dreva/off-24/fan-zhendong-cnf-10102209","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Fan Zhendong Super ALC","https://www.vsenastolnitenis.cz/cz/dreva/off-24/fan-zhendong-super-alc-10102205","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Fan Zhendong Super ZLC","https://www.vsenastolnitenis.cz/cz/dreva/off-24/fan-zhendong-super-zlc-10102207","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Fan Zhendong ZLC","https://www.vsenastolnitenis.cz/cz/dreva/off-24/fan-zhendong-zlc-10102208","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Feint AG","https://www.vsenastolnitenis.cz/cz/potahy/travy-30/butterfly-feint-ag-10001225","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Feint Long 3","https://www.vsenastolnitenis.cz/cz/potahy/travy-30/butterfly-feint-long-3-10001231","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Feint Long II","https://www.vsenastolnitenis.cz/cz/potahy/travy-30/feint-long-ii-10001229","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Feint Soft","https://www.vsenastolnitenis.cz/cz/potahy/travy-30/feint-soft-10001230","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Film III lepivá (1 ks)","https://www.vsenastolnitenis.cz/cz/doplnky/ochranne-folie-127/butterfly-film-iii-lepiva-10621215","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Free Chack (50 ml)","https://www.vsenastolnitenis.cz/cz/doplnky/lepidla-vodou-reditelna-123/free-chack-50-ml-10601208","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Free Chack (500 ml)","https://www.vsenastolnitenis.cz/cz/doplnky/lepidla-vodou-reditelna-123/butterfly-free-chack-500-ml-10601203","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Free Chack (90 ml)","https://www.vsenastolnitenis.cz/cz/doplnky/lepidla-vodou-reditelna-123/butterfly-free-chack-90-ml-10601202","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Free Chack Pro II (50 ml)","https://www.vsenastolnitenis.cz/cz/doplnky/lepidla-vodou-reditelna-123/free-chack-pro-ii-50-ml-10602101","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Free Chack Pro II (500 ml)","https://www.vsenastolnitenis.cz/cz/doplnky/lepidla-vodou-reditelna-123/free-chack-pro-ii-500-ml-10602103","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Free Chack Pro II (90 ml)","https://www.vsenastolnitenis.cz/cz/doplnky/lepidla-vodou-reditelna-123/free-chack-pro-ii-90-ml-10602102","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Freitas ALC","https://www.vsenastolnitenis.cz/cz/dreva/off-24/butterfly-freitas-alc-10101601","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Germany 15 kotníkové","https://www.vsenastolnitenis.cz/cz/akcni-nabidka/boty-a-ponozky-101/germany-15-kotnikove-10451508","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Germany 18 Lady (šortky)","https://www.vsenastolnitenis.cz/cz/akcni-nabidka/sortky-139/germany-18-lady-sortky-10321808","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Germany 23 kotníkové","https://www.vsenastolnitenis.cz/cz/textil/ponozky-54/germany-23-kotnikove-10452305","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Hadano","https://www.vsenastolnitenis.cz/cz/akcni-nabidka/soupravy-102/hadano-10372001","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Hadraw 5","https://www.vsenastolnitenis.cz/cz/dreva/off-24/hadraw-5-10102402","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Hadraw VR","https://www.vsenastolnitenis.cz/cz/dreva/pro-sberatele-353/hadraw-vr-10101509","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Hachimaki","https://www.vsenastolnitenis.cz/cz/textil/celenky-50/butterfly-hachimaki-10391902","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Higo","https://www.vsenastolnitenis.cz/cz/textil/polokosile-38/higo-10302102","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Higo Lady","https://www.vsenastolnitenis.cz/cz/textil/polokosile-38/higo-lady-10302105","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Houbička černá/růžová","https://www.vsenastolnitenis.cz/cz/doplnky/cistice-potahu-125/butterfly-houbicka-cerno-ruzova-10611205","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Houbička jelenicová","https://www.vsenastolnitenis.cz/cz/doplnky/cistice-potahu-125/butterfly-houbicka-jelenicova-10611206","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Challenger Attack","https://www.vsenastolnitenis.cz/cz/potahy/sendvice-31/butterfly-challenger-attack-10001224","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Chiara","https://www.vsenastolnitenis.cz/cz/textil/sukne-41/butterfly-chiara-10331701","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Ikeda","https://www.vsenastolnitenis.cz/cz/akcni-nabidka/soupravy-102/ikeda-10371905","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Ikeda Lady","https://www.vsenastolnitenis.cz/cz/akcni-nabidka/soupravy-102/ikeda-lady-10371906","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
"VseNaStolniTenis","BUTTERFLY-Ilius B","https://www.vsenastolnitenis.cz/cz/potahy/travy-30/ilius-b-10002102","2026-01-13T00:00:00","H:/Desaka\vsenastolnitenis\Full_13.01.2026\VseNaStolniTenisOutput.csv"
